datetime,library,opening_type,people_in,people_out
2020-01-14 00:00:00,Chipping Barnet,closed,0,0
2020-01-14 00:00:00,Colindale,closed,0,0
2020-01-14 00:00:00,East Finchley,closed,0,0
2020-01-14 00:00:00,Edgware,closed,0,0
2020-01-14 00:00:00,Finchley Church End,closed,0,0
2020-01-14 00:00:00,Golders Green,closed,0,0
2020-01-14 00:00:00,North Finchley,closed,0,0
2020-01-14 00:00:00,Osidge,closed,0,0
2020-01-14 01:00:00,Chipping Barnet,closed,0,0
2020-01-14 01:00:00,Colindale,closed,0,0
2020-01-14 01:00:00,East Finchley,closed,0,0
2020-01-14 01:00:00,Edgware,closed,0,0
2020-01-14 01:00:00,Finchley Church End,closed,0,0
2020-01-14 01:00:00,Golders Green,closed,0,0
2020-01-14 01:00:00,North Finchley,closed,0,0
2020-01-14 01:00:00,Osidge,closed,0,0
2020-01-14 02:00:00,Chipping Barnet,closed,0,0
2020-01-14 02:00:00,Colindale,closed,0,0
2020-01-14 02:00:00,East Finchley,closed,0,0
2020-01-14 02:00:00,Edgware,closed,0,0
2020-01-14 02:00:00,Finchley Church End,closed,0,0
2020-01-14 02:00:00,Golders Green,closed,0,0
2020-01-14 02:00:00,North Finchley,closed,0,0
2020-01-14 02:00:00,Osidge,closed,0,0
2020-01-14 03:00:00,Chipping Barnet,closed,0,0
2020-01-14 03:00:00,Colindale,closed,0,0
2020-01-14 03:00:00,East Finchley,closed,0,0
2020-01-14 03:00:00,Edgware,closed,0,0
2020-01-14 03:00:00,Finchley Church End,closed,0,0
2020-01-14 03:00:00,Golders Green,closed,0,0
2020-01-14 03:00:00,North Finchley,closed,0,0
2020-01-14 03:00:00,Osidge,closed,0,0
2020-01-14 04:00:00,Chipping Barnet,closed,0,0
2020-01-14 04:00:00,Colindale,closed,0,0
2020-01-14 04:00:00,East Finchley,closed,0,0
2020-01-14 04:00:00,Edgware,closed,0,0
2020-01-14 04:00:00,Finchley Church End,closed,0,0
2020-01-14 04:00:00,Golders Green,closed,0,0
2020-01-14 04:00:00,North Finchley,closed,0,0
2020-01-14 04:00:00,Osidge,closed,0,0
2020-01-14 05:00:00,Chipping Barnet,closed,0,0
2020-01-14 05:00:00,Colindale,closed,0,0
2020-01-14 05:00:00,East Finchley,closed,0,0
2020-01-14 05:00:00,Edgware,closed,0,0
2020-01-14 05:00:00,Finchley Church End,closed,0,0
2020-01-14 05:00:00,Golders Green,closed,0,0
2020-01-14 05:00:00,North Finchley,closed,0,0
2020-01-14 05:00:00,Osidge,closed,0,0
2020-01-14 06:00:00,Chipping Barnet,closed,0,0
2020-01-14 06:00:00,Colindale,closed,1,2
2020-01-14 06:00:00,East Finchley,closed,24,25
2020-01-14 06:00:00,Edgware,closed,0,0
2020-01-14 06:00:00,Finchley Church End,closed,0,0
2020-01-14 06:00:00,Golders Green,closed,0,0
2020-01-14 06:00:00,North Finchley,closed,0,0
2020-01-14 06:00:00,Osidge,closed,0,0
2020-01-14 07:00:00,Chipping Barnet,SSO,0,0
2020-01-14 07:00:00,Colindale,SSO,0,0
2020-01-14 07:00:00,East Finchley,closed,0,0
2020-01-14 07:00:00,Edgware,SSO,4,3
2020-01-14 07:00:00,Finchley Church End,SSO,10,26
2020-01-14 07:00:00,Golders Green,closed,0,0
2020-01-14 07:00:00,North Finchley,closed,0,0
2020-01-14 07:00:00,Osidge,closed,0,0
2020-01-14 08:00:00,Chipping Barnet,SSO,0,0
2020-01-14 08:00:00,Colindale,SSO,6,6
2020-01-14 08:00:00,East Finchley,SSO,0,0
2020-01-14 08:00:00,Edgware,SSO,14,6
2020-01-14 08:00:00,Finchley Church End,SSO,5,4
2020-01-14 08:00:00,Golders Green,SSO,3,2
2020-01-14 08:00:00,North Finchley,SSO,0,0
2020-01-14 08:00:00,Osidge,SSO,0,0
2020-01-14 09:00:00,Chipping Barnet,staffed,0,0
2020-01-14 09:00:00,Colindale,SSO,8,5
2020-01-14 09:00:00,East Finchley,SSO,13,8
2020-01-14 09:00:00,Edgware,SSO,16,16
2020-01-14 09:00:00,Finchley Church End,SSO,34,12
2020-01-14 09:00:00,Golders Green,SSO,6,7
2020-01-14 09:00:00,North Finchley,SSO,0,0
2020-01-14 09:00:00,Osidge,SSO,9,6
2020-01-14 10:00:00,Chipping Barnet,staffed,0,0
2020-01-14 10:00:00,Colindale,SSO,13,14
2020-01-14 10:00:00,East Finchley,SSO,5,7
2020-01-14 10:00:00,Edgware,SSO,22,24
2020-01-14 10:00:00,Finchley Church End,SSO,47,70
2020-01-14 10:00:00,Golders Green,SSO,9,14
2020-01-14 10:00:00,North Finchley,SSO,0,0
2020-01-14 10:00:00,Osidge,SSO,7,5
2020-01-14 11:00:00,Chipping Barnet,staffed,0,0
2020-01-14 11:00:00,Colindale,SSO,9,1
2020-01-14 11:00:00,East Finchley,SSO,5,4
2020-01-14 11:00:00,Edgware,SSO,12,23
2020-01-14 11:00:00,Finchley Church End,SSO,57,79
2020-01-14 11:00:00,Golders Green,SSO,6,12
2020-01-14 11:00:00,North Finchley,SSO,0,0
2020-01-14 11:00:00,Osidge,SSO,10,10
2020-01-14 12:00:00,Chipping Barnet,staffed,0,0
2020-01-14 12:00:00,Colindale,SSO,17,18
2020-01-14 12:00:00,East Finchley,SSO,6,8
2020-01-14 12:00:00,Edgware,SSO,22,18
2020-01-14 12:00:00,Finchley Church End,SSO,23,65
2020-01-14 12:00:00,Golders Green,SSO,3,6
2020-01-14 12:00:00,North Finchley,SSO,0,0
2020-01-14 12:00:00,Osidge,SSO,23,24
2020-01-14 13:00:00,Chipping Barnet,SSO,0,0
2020-01-14 13:00:00,Colindale,SSO,23,22
2020-01-14 13:00:00,East Finchley,SSO,6,7
2020-01-14 13:00:00,Edgware,SSO,17,22
2020-01-14 13:00:00,Finchley Church End,SSO,25,45
2020-01-14 13:00:00,Golders Green,SSO,2,5
2020-01-14 13:00:00,North Finchley,SSO,0,0
2020-01-14 13:00:00,Osidge,SSO,4,5
2020-01-14 14:00:00,Chipping Barnet,SSO,0,0
2020-01-14 14:00:00,Colindale,staffed,29,51
2020-01-14 14:00:00,East Finchley,SSO,8,10
2020-01-14 14:00:00,Edgware,staffed,36,26
2020-01-14 14:00:00,Finchley Church End,SSO,14,21
2020-01-14 14:00:00,Golders Green,staffed,17,14
2020-01-14 14:00:00,North Finchley,staffed,0,0
2020-01-14 14:00:00,Osidge,staffed,32,21
2020-01-14 15:00:00,Chipping Barnet,SSO,0,0
2020-01-14 15:00:00,Colindale,staffed,66,37
2020-01-14 15:00:00,East Finchley,SSO,23,10
2020-01-14 15:00:00,Edgware,staffed,50,36
2020-01-14 15:00:00,Finchley Church End,SSO,41,31
2020-01-14 15:00:00,Golders Green,staffed,17,26
2020-01-14 15:00:00,North Finchley,staffed,786,673
2020-01-14 15:00:00,Osidge,staffed,17,19
2020-01-14 16:00:00,Chipping Barnet,SSO,0,0
2020-01-14 16:00:00,Colindale,staffed,51,38
2020-01-14 16:00:00,East Finchley,SSO,3,6
2020-01-14 16:00:00,Edgware,staffed,61,61
2020-01-14 16:00:00,Finchley Church End,SSO,40,38
2020-01-14 16:00:00,Golders Green,staffed,5,10
2020-01-14 16:00:00,North Finchley,staffed,0,0
2020-01-14 16:00:00,Osidge,staffed,15,23
2020-01-14 17:00:00,Chipping Barnet,SSO,0,0
2020-01-14 17:00:00,Colindale,staffed,39,21
2020-01-14 17:00:00,East Finchley,SSO,1,5
2020-01-14 17:00:00,Edgware,SSO,32,61
2020-01-14 17:00:00,Finchley Church End,SSO,21,29
2020-01-14 17:00:00,Golders Green,SSO,13,14
2020-01-14 17:00:00,North Finchley,staffed,0,0
2020-01-14 17:00:00,Osidge,staffed,11,11
2020-01-14 18:00:00,Chipping Barnet,SSO,0,0
2020-01-14 18:00:00,Colindale,staffed,41,36
2020-01-14 18:00:00,East Finchley,SSO,2,5
2020-01-14 18:00:00,Edgware,SSO,31,39
2020-01-14 18:00:00,Finchley Church End,SSO,26,38
2020-01-14 18:00:00,Golders Green,SSO,11,11
2020-01-14 18:00:00,North Finchley,staffed,0,0
2020-01-14 18:00:00,Osidge,staffed,3,7
2020-01-14 19:00:00,Chipping Barnet,SSO,0,0
2020-01-14 19:00:00,Colindale,staffed,31,14
2020-01-14 19:00:00,East Finchley,SSO,2,1
2020-01-14 19:00:00,Edgware,SSO,17,20
2020-01-14 19:00:00,Finchley Church End,SSO,17,29
2020-01-14 19:00:00,Golders Green,SSO,1,4
2020-01-14 19:00:00,North Finchley,staffed,0,0
2020-01-14 19:00:00,Osidge,staffed,4,5
2020-01-14 20:00:00,Chipping Barnet,SSO,0,0
2020-01-14 20:00:00,Colindale,SSO,19,3
2020-01-14 20:00:00,East Finchley,closed,0,0
2020-01-14 20:00:00,Edgware,SSO,14,30
2020-01-14 20:00:00,Finchley Church End,SSO,4,15
2020-01-14 20:00:00,Golders Green,closed,1,5
2020-01-14 20:00:00,North Finchley,closed,0,0
2020-01-14 20:00:00,Osidge,closed,0,0
2020-01-14 21:00:00,Chipping Barnet,SSO,0,0
2020-01-14 21:00:00,Colindale,SSO,16,5
2020-01-14 21:00:00,East Finchley,closed,0,0
2020-01-14 21:00:00,Edgware,SSO,3,12
2020-01-14 21:00:00,Finchley Church End,SSO,6,14
2020-01-14 21:00:00,Golders Green,closed,0,0
2020-01-14 21:00:00,North Finchley,closed,0,0
2020-01-14 21:00:00,Osidge,closed,4,8
2020-01-14 22:00:00,Chipping Barnet,closed,0,0
2020-01-14 22:00:00,Colindale,closed,0,0
2020-01-14 22:00:00,East Finchley,closed,0,0
2020-01-14 22:00:00,Edgware,closed,0,0
2020-01-14 22:00:00,Finchley Church End,closed,0,0
2020-01-14 22:00:00,Golders Green,closed,0,0
2020-01-14 22:00:00,North Finchley,closed,0,0
2020-01-14 22:00:00,Osidge,closed,0,0
2020-01-14 23:00:00,Chipping Barnet,closed,0,0
2020-01-14 23:00:00,Colindale,closed,0,0
2020-01-14 23:00:00,East Finchley,closed,0,0
2020-01-14 23:00:00,Edgware,closed,0,0
2020-01-14 23:00:00,Finchley Church End,closed,0,0
2020-01-14 23:00:00,Golders Green,closed,0,0
2020-01-14 23:00:00,North Finchley,closed,0,0
2020-01-14 23:00:00,Osidge,closed,0,0
2020-01-15 00:00:00,Chipping Barnet,closed,0,0
2020-01-15 00:00:00,Colindale,closed,0,0
2020-01-15 00:00:00,East Finchley,closed,0,0
2020-01-15 00:00:00,Edgware,closed,0,0
2020-01-15 00:00:00,Finchley Church End,closed,0,0
2020-01-15 00:00:00,Golders Green,closed,0,0
2020-01-15 00:00:00,North Finchley,closed,0,0
2020-01-15 00:00:00,Osidge,closed,0,0
2020-01-15 01:00:00,Chipping Barnet,closed,0,0
2020-01-15 01:00:00,Colindale,closed,0,0
2020-01-15 01:00:00,East Finchley,closed,0,0
2020-01-15 01:00:00,Edgware,closed,0,0
2020-01-15 01:00:00,Finchley Church End,closed,0,0
2020-01-15 01:00:00,Golders Green,closed,0,0
2020-01-15 01:00:00,North Finchley,closed,0,0
2020-01-15 01:00:00,Osidge,closed,0,0
2020-01-15 02:00:00,Chipping Barnet,closed,0,0
2020-01-15 02:00:00,Colindale,closed,0,0
2020-01-15 02:00:00,East Finchley,closed,0,0
2020-01-15 02:00:00,Edgware,closed,0,0
2020-01-15 02:00:00,Finchley Church End,closed,0,0
2020-01-15 02:00:00,Golders Green,closed,0,0
2020-01-15 02:00:00,North Finchley,closed,0,0
2020-01-15 02:00:00,Osidge,closed,0,0
2020-01-15 03:00:00,Chipping Barnet,closed,0,0
2020-01-15 03:00:00,Colindale,closed,0,0
2020-01-15 03:00:00,East Finchley,closed,0,0
2020-01-15 03:00:00,Edgware,closed,0,0
2020-01-15 03:00:00,Finchley Church End,closed,0,0
2020-01-15 03:00:00,Golders Green,closed,0,0
2020-01-15 03:00:00,North Finchley,closed,0,0
2020-01-15 03:00:00,Osidge,closed,0,0
2020-01-15 04:00:00,Chipping Barnet,closed,0,0
2020-01-15 04:00:00,Colindale,closed,0,0
2020-01-15 04:00:00,East Finchley,closed,0,0
2020-01-15 04:00:00,Edgware,closed,0,0
2020-01-15 04:00:00,Finchley Church End,closed,0,0
2020-01-15 04:00:00,Golders Green,closed,0,0
2020-01-15 04:00:00,North Finchley,closed,0,0
2020-01-15 04:00:00,Osidge,closed,0,0
2020-01-15 05:00:00,Chipping Barnet,closed,0,0
2020-01-15 05:00:00,Colindale,closed,0,0
2020-01-15 05:00:00,East Finchley,closed,0,0
2020-01-15 05:00:00,Edgware,closed,0,0
2020-01-15 05:00:00,Finchley Church End,closed,0,0
2020-01-15 05:00:00,Golders Green,closed,0,0
2020-01-15 05:00:00,North Finchley,closed,0,0
2020-01-15 05:00:00,Osidge,closed,0,0
2020-01-15 06:00:00,Chipping Barnet,closed,0,0
2020-01-15 06:00:00,Colindale,closed,0,0
2020-01-15 06:00:00,East Finchley,closed,1,4
2020-01-15 06:00:00,Edgware,closed,0,0
2020-01-15 06:00:00,Finchley Church End,closed,0,0
2020-01-15 06:00:00,Golders Green,closed,0,0
2020-01-15 06:00:00,North Finchley,closed,0,0
2020-01-15 06:00:00,Osidge,closed,0,0
2020-01-15 07:00:00,Chipping Barnet,SSO,0,0
2020-01-15 07:00:00,Colindale,SSO,8,6
2020-01-15 07:00:00,East Finchley,closed,0,0
2020-01-15 07:00:00,Edgware,SSO,5,29
2020-01-15 07:00:00,Finchley Church End,SSO,7,13
2020-01-15 07:00:00,Golders Green,closed,0,0
2020-01-15 07:00:00,North Finchley,closed,0,0
2020-01-15 07:00:00,Osidge,closed,0,0
2020-01-15 08:00:00,Chipping Barnet,SSO,0,0
2020-01-15 08:00:00,Colindale,SSO,4,1
2020-01-15 08:00:00,East Finchley,SSO,12,6
2020-01-15 08:00:00,Edgware,SSO,7,5
2020-01-15 08:00:00,Finchley Church End,SSO,6,9
2020-01-15 08:00:00,Golders Green,SSO,1,3
2020-01-15 08:00:00,North Finchley,SSO,0,0
2020-01-15 08:00:00,Osidge,SSO,11,7
2020-01-15 09:00:00,Chipping Barnet,SSO,0,0
2020-01-15 09:00:00,Colindale,SSO,13,34
2020-01-15 09:00:00,East Finchley,SSO,11,8
2020-01-15 09:00:00,Edgware,SSO,14,5
2020-01-15 09:00:00,Finchley Church End,SSO,25,15
2020-01-15 09:00:00,Golders Green,SSO,6,6
2020-01-15 09:00:00,North Finchley,SSO,0,0
2020-01-15 09:00:00,Osidge,staffed,11,4
2020-01-15 10:00:00,Chipping Barnet,SSO,0,0
2020-01-15 10:00:00,Colindale,SSO,25,18
2020-01-15 10:00:00,East Finchley,SSO,8,11
2020-01-15 10:00:00,Edgware,SSO,8,11
2020-01-15 10:00:00,Finchley Church End,SSO,27,39
2020-01-15 10:00:00,Golders Green,SSO,23,10
2020-01-15 10:00:00,North Finchley,SSO,0,0
2020-01-15 10:00:00,Osidge,staffed,26,16
2020-01-15 11:00:00,Chipping Barnet,SSO,0,0
2020-01-15 11:00:00,Colindale,SSO,26,39
2020-01-15 11:00:00,East Finchley,SSO,2,8
2020-01-15 11:00:00,Edgware,SSO,11,11
2020-01-15 11:00:00,Finchley Church End,SSO,38,43
2020-01-15 11:00:00,Golders Green,SSO,6,15
2020-01-15 11:00:00,North Finchley,SSO,0,0
2020-01-15 11:00:00,Osidge,staffed,11,16
2020-01-15 12:00:00,Chipping Barnet,SSO,0,0
2020-01-15 12:00:00,Colindale,SSO,64,22
2020-01-15 12:00:00,East Finchley,SSO,10,7
2020-01-15 12:00:00,Edgware,SSO,21,12
2020-01-15 12:00:00,Finchley Church End,SSO,28,38
2020-01-15 12:00:00,Golders Green,SSO,9,24
2020-01-15 12:00:00,North Finchley,SSO,106,75
2020-01-15 12:00:00,Osidge,staffed,21,37
2020-01-15 13:00:00,Chipping Barnet,SSO,0,0
2020-01-15 13:00:00,Colindale,SSO,23,16
2020-01-15 13:00:00,East Finchley,SSO,6,3
2020-01-15 13:00:00,Edgware,SSO,14,21
2020-01-15 13:00:00,Finchley Church End,SSO,37,57
2020-01-15 13:00:00,Golders Green,SSO,6,8
2020-01-15 13:00:00,North Finchley,SSO,11,6
2020-01-15 13:00:00,Osidge,SSO,6,12
2020-01-15 14:00:00,Chipping Barnet,staffed,0,0
2020-01-15 14:00:00,Colindale,staffed,24,40
2020-01-15 14:00:00,East Finchley,staffed,28,16
2020-01-15 14:00:00,Edgware,SSO,21,41
2020-01-15 14:00:00,Finchley Church End,staffed,58,49
2020-01-15 14:00:00,Golders Green,SSO,8,12
2020-01-15 14:00:00,North Finchley,SSO,17,18
2020-01-15 14:00:00,Osidge,SSO,13,18
2020-01-15 15:00:00,Chipping Barnet,staffed,0,0
2020-01-15 15:00:00,Colindale,staffed,39,23
2020-01-15 15:00:00,East Finchley,staffed,51,37
2020-01-15 15:00:00,Edgware,SSO,35,33
2020-01-15 15:00:00,Finchley Church End,staffed,46,63
2020-01-15 15:00:00,Golders Green,SSO,8,13
2020-01-15 15:00:00,North Finchley,SSO,18,14
2020-01-15 15:00:00,Osidge,SSO,49,44
2020-01-15 16:00:00,Chipping Barnet,staffed,0,0
2020-01-15 16:00:00,Colindale,staffed,35,27
2020-01-15 16:00:00,East Finchley,staffed,35,49
2020-01-15 16:00:00,Edgware,SSO,24,39
2020-01-15 16:00:00,Finchley Church End,staffed,60,81
2020-01-15 16:00:00,Golders Green,SSO,24,22
2020-01-15 16:00:00,North Finchley,SSO,20,16
2020-01-15 16:00:00,Osidge,SSO,31,45
2020-01-15 17:00:00,Chipping Barnet,staffed,0,0
2020-01-15 17:00:00,Colindale,SSO,22,11
2020-01-15 17:00:00,East Finchley,staffed,8,20
2020-01-15 17:00:00,Edgware,SSO,25,40
2020-01-15 17:00:00,Finchley Church End,SSO,31,50
2020-01-15 17:00:00,Golders Green,SSO,10,27
2020-01-15 17:00:00,North Finchley,SSO,11,10
2020-01-15 17:00:00,Osidge,SSO,12,34
2020-01-15 18:00:00,Chipping Barnet,staffed,0,0
2020-01-15 18:00:00,Colindale,SSO,27,12
2020-01-15 18:00:00,East Finchley,staffed,10,12
2020-01-15 18:00:00,Edgware,SSO,25,24
2020-01-15 18:00:00,Finchley Church End,SSO,34,41
2020-01-15 18:00:00,Golders Green,SSO,2,6
2020-01-15 18:00:00,North Finchley,SSO,12,3
2020-01-15 18:00:00,Osidge,SSO,10,15
2020-01-15 19:00:00,Chipping Barnet,staffed,0,0
2020-01-15 19:00:00,Colindale,SSO,19,9
2020-01-15 19:00:00,East Finchley,staffed,3,10
2020-01-15 19:00:00,Edgware,SSO,9,15
2020-01-15 19:00:00,Finchley Church End,SSO,15,22
2020-01-15 19:00:00,Golders Green,SSO,1,5
2020-01-15 19:00:00,North Finchley,SSO,14,8
2020-01-15 19:00:00,Osidge,SSO,3,3
2020-01-15 20:00:00,Chipping Barnet,SSO,0,0
2020-01-15 20:00:00,Colindale,SSO,5,3
2020-01-15 20:00:00,East Finchley,closed,1,3
2020-01-15 20:00:00,Edgware,SSO,5,23
2020-01-15 20:00:00,Finchley Church End,SSO,3,21
2020-01-15 20:00:00,Golders Green,closed,0,0
2020-01-15 20:00:00,North Finchley,closed,0,0
2020-01-15 20:00:00,Osidge,closed,0,0
2020-01-15 21:00:00,Chipping Barnet,SSO,0,0
2020-01-15 21:00:00,Colindale,SSO,0,0
2020-01-15 21:00:00,East Finchley,closed,0,0
2020-01-15 21:00:00,Edgware,SSO,9,24
2020-01-15 21:00:00,Finchley Church End,SSO,3,16
2020-01-15 21:00:00,Golders Green,closed,0,0
2020-01-15 21:00:00,North Finchley,closed,0,0
2020-01-15 21:00:00,Osidge,closed,0,0
2020-01-15 22:00:00,Chipping Barnet,closed,0,0
2020-01-15 22:00:00,Colindale,closed,0,0
2020-01-15 22:00:00,East Finchley,closed,0,0
2020-01-15 22:00:00,Edgware,closed,7,26
2020-01-15 22:00:00,Finchley Church End,closed,0,0
2020-01-15 22:00:00,Golders Green,closed,0,0
2020-01-15 22:00:00,North Finchley,closed,0,0
2020-01-15 22:00:00,Osidge,closed,0,0
2020-01-15 23:00:00,Chipping Barnet,closed,0,0
2020-01-15 23:00:00,Colindale,closed,0,0
2020-01-15 23:00:00,East Finchley,closed,0,0
2020-01-15 23:00:00,Edgware,closed,0,0
2020-01-15 23:00:00,Finchley Church End,closed,0,0
2020-01-15 23:00:00,Golders Green,closed,0,0
2020-01-15 23:00:00,North Finchley,closed,0,0
2020-01-15 23:00:00,Osidge,closed,5,19
2020-01-16 00:00:00,Chipping Barnet,closed,0,0
2020-01-16 00:00:00,Colindale,closed,0,0
2020-01-16 00:00:00,East Finchley,closed,0,0
2020-01-16 00:00:00,Edgware,closed,0,0
2020-01-16 00:00:00,Finchley Church End,closed,0,0
2020-01-16 00:00:00,Golders Green,closed,0,0
2020-01-16 00:00:00,North Finchley,closed,0,0
2020-01-16 00:00:00,Osidge,closed,0,0
2020-01-16 01:00:00,Chipping Barnet,closed,0,0
2020-01-16 01:00:00,Colindale,closed,0,0
2020-01-16 01:00:00,East Finchley,closed,0,0
2020-01-16 01:00:00,Edgware,closed,0,0
2020-01-16 01:00:00,Finchley Church End,closed,0,0
2020-01-16 01:00:00,Golders Green,closed,0,0
2020-01-16 01:00:00,North Finchley,closed,0,0
2020-01-16 01:00:00,Osidge,closed,0,0
2020-01-16 02:00:00,Chipping Barnet,closed,0,0
2020-01-16 02:00:00,Colindale,closed,0,0
2020-01-16 02:00:00,East Finchley,closed,0,0
2020-01-16 02:00:00,Edgware,closed,0,0
2020-01-16 02:00:00,Finchley Church End,closed,0,0
2020-01-16 02:00:00,Golders Green,closed,0,0
2020-01-16 02:00:00,North Finchley,closed,0,0
2020-01-16 02:00:00,Osidge,closed,0,0
2020-01-16 03:00:00,Chipping Barnet,closed,0,0
2020-01-16 03:00:00,Colindale,closed,0,0
2020-01-16 03:00:00,East Finchley,closed,0,0
2020-01-16 03:00:00,Edgware,closed,0,0
2020-01-16 03:00:00,Finchley Church End,closed,0,0
2020-01-16 03:00:00,Golders Green,closed,0,0
2020-01-16 03:00:00,North Finchley,closed,0,0
2020-01-16 03:00:00,Osidge,closed,0,0
2020-01-16 04:00:00,Chipping Barnet,closed,0,0
2020-01-16 04:00:00,Colindale,closed,0,0
2020-01-16 04:00:00,East Finchley,closed,0,0
2020-01-16 04:00:00,Edgware,closed,0,0
2020-01-16 04:00:00,Finchley Church End,closed,0,0
2020-01-16 04:00:00,Golders Green,closed,0,0
2020-01-16 04:00:00,North Finchley,closed,0,0
2020-01-16 04:00:00,Osidge,closed,0,0
2020-01-16 05:00:00,Chipping Barnet,closed,0,0
2020-01-16 05:00:00,Colindale,closed,0,0
2020-01-16 05:00:00,East Finchley,closed,0,0
2020-01-16 05:00:00,Edgware,closed,0,0
2020-01-16 05:00:00,Finchley Church End,closed,0,0
2020-01-16 05:00:00,Golders Green,closed,0,0
2020-01-16 05:00:00,North Finchley,closed,0,0
2020-01-16 05:00:00,Osidge,closed,0,0
2020-01-16 06:00:00,Chipping Barnet,closed,0,0
2020-01-16 06:00:00,Colindale,closed,0,0
2020-01-16 06:00:00,East Finchley,closed,18,27
2020-01-16 06:00:00,Edgware,closed,0,0
2020-01-16 06:00:00,Finchley Church End,closed,2,9
2020-01-16 06:00:00,Golders Green,closed,0,0
2020-01-16 06:00:00,North Finchley,closed,0,0
2020-01-16 06:00:00,Osidge,closed,0,0
2020-01-16 07:00:00,Chipping Barnet,SSO,0,0
2020-01-16 07:00:00,Colindale,SSO,13,3
2020-01-16 07:00:00,East Finchley,closed,0,0
2020-01-16 07:00:00,Edgware,SSO,3,2
2020-01-16 07:00:00,Finchley Church End,SSO,5,3
2020-01-16 07:00:00,Golders Green,closed,0,0
2020-01-16 07:00:00,North Finchley,closed,0,0
2020-01-16 07:00:00,Osidge,closed,0,0
2020-01-16 08:00:00,Chipping Barnet,SSO,458,530
2020-01-16 08:00:00,Colindale,SSO,24,10
2020-01-16 08:00:00,East Finchley,SSO,4,1
2020-01-16 08:00:00,Edgware,SSO,7,4
2020-01-16 08:00:00,Finchley Church End,SSO,8,3
2020-01-16 08:00:00,Golders Green,SSO,2,1
2020-01-16 08:00:00,North Finchley,SSO,8,8
2020-01-16 08:00:00,Osidge,SSO,7,8
2020-01-16 09:00:00,Chipping Barnet,SSO,0,0
2020-01-16 09:00:00,Colindale,staffed,13,28
2020-01-16 09:00:00,East Finchley,SSO,12,8
2020-01-16 09:00:00,Edgware,SSO,37,8
2020-01-16 09:00:00,Finchley Church End,SSO,22,19
2020-01-16 09:00:00,Golders Green,SSO,1,1
2020-01-16 09:00:00,North Finchley,staffed,9,20
2020-01-16 09:00:00,Osidge,SSO,9,17
2020-01-16 10:00:00,Chipping Barnet,SSO,0,0
2020-01-16 10:00:00,Colindale,staffed,27,31
2020-01-16 10:00:00,East Finchley,SSO,7,6
2020-01-16 10:00:00,Edgware,SSO,16,42
2020-01-16 10:00:00,Finchley Church End,SSO,20,32
2020-01-16 10:00:00,Golders Green,SSO,9,16
2020-01-16 10:00:00,North Finchley,staffed,29,30
2020-01-16 10:00:00,Osidge,SSO,4,3
2020-01-16 11:00:00,Chipping Barnet,SSO,0,0
2020-01-16 11:00:00,Colindale,staffed,33,26
2020-01-16 11:00:00,East Finchley,SSO,11,12
2020-01-16 11:00:00,Edgware,SSO,44,48
2020-01-16 11:00:00,Finchley Church End,SSO,38,18
2020-01-16 11:00:00,Golders Green,SSO,3,4
2020-01-16 11:00:00,North Finchley,staffed,49,32
2020-01-16 11:00:00,Osidge,SSO,9,11
2020-01-16 12:00:00,Chipping Barnet,SSO,0,0
2020-01-16 12:00:00,Colindale,staffed,39,24
2020-01-16 12:00:00,East Finchley,SSO,5,4
2020-01-16 12:00:00,Edgware,SSO,29,62
2020-01-16 12:00:00,Finchley Church End,SSO,26,47
2020-01-16 12:00:00,Golders Green,SSO,5,13
2020-01-16 12:00:00,North Finchley,staffed,25,14
2020-01-16 12:00:00,Osidge,SSO,3,4
2020-01-16 13:00:00,Chipping Barnet,SSO,0,0
2020-01-16 13:00:00,Colindale,SSO,19,12
2020-01-16 13:00:00,East Finchley,SSO,6,3
2020-01-16 13:00:00,Edgware,SSO,17,11
2020-01-16 13:00:00,Finchley Church End,SSO,16,24
2020-01-16 13:00:00,Golders Green,SSO,3,8
2020-01-16 13:00:00,North Finchley,SSO,12,7
2020-01-16 13:00:00,Osidge,SSO,21,27
2020-01-16 14:00:00,Chipping Barnet,SSO,0,0
2020-01-16 14:00:00,Colindale,SSO,26,11
2020-01-16 14:00:00,East Finchley,staffed,17,10
2020-01-16 14:00:00,Edgware,staffed,43,28
2020-01-16 14:00:00,Finchley Church End,SSO,30,23
2020-01-16 14:00:00,Golders Green,staffed,24,13
2020-01-16 14:00:00,North Finchley,SSO,13,17
2020-01-16 14:00:00,Osidge,staffed,16,19
2020-01-16 15:00:00,Chipping Barnet,SSO,0,0
2020-01-16 15:00:00,Colindale,SSO,16,17
2020-01-16 15:00:00,East Finchley,staffed,44,23
2020-01-16 15:00:00,Edgware,staffed,29,43
